127.0.0.1 - - [09/Mar/2023:05:06:18 +0630] "GET /eorm/login HTTP/1.1" 200 1422
127.0.0.1 - - [09/Mar/2023:05:06:18 +0630] "GET /eorm/script/login.js HTTP/1.1" 200 543
127.0.0.1 - - [09/Mar/2023:05:06:18 +0630] "GET /eorm/style/general_ui.css HTTP/1.1" 200 3049
127.0.0.1 - - [09/Mar/2023:05:06:18 +0630] "GET /eorm/script/jquery-git.min.js HTTP/1.1" 200 78763
127.0.0.1 - - [09/Mar/2023:05:06:18 +0630] "GET /eorm/style/login.css HTTP/1.1" 200 92
127.0.0.1 - - [09/Mar/2023:05:06:18 +0630] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [09/Mar/2023:05:06:21 +0630] "POST /eorm/login HTTP/1.1" 200 8
127.0.0.1 - - [09/Mar/2023:05:06:21 +0630] "GET /eorm/ HTTP/1.1" 200 29970
127.0.0.1 - - [09/Mar/2023:05:06:21 +0630] "GET /eorm/src/main/resources/script/jquery-ui-1.13.2.custom/jquery-ui.min.css HTTP/1.1" 404 682
127.0.0.1 - - [09/Mar/2023:05:06:21 +0630] "GET /eorm/src/main/resources/script/jquery-ui-1.13.2.custom/jquery-ui.min.css HTTP/1.1" 404 682
127.0.0.1 - - [09/Mar/2023:05:06:25 +0630] "POST /eorm/add_cat HTTP/1.1" 200 959
127.0.0.1 - - [09/Mar/2023:05:07:43 +0630] "GET /eorm/ HTTP/1.1" 302 -
127.0.0.1 - - [09/Mar/2023:05:07:43 +0630] "GET /eorm/login HTTP/1.1" 200 1422
127.0.0.1 - - [09/Mar/2023:05:07:43 +0630] "GET /eorm/style/login.css HTTP/1.1" 200 92
127.0.0.1 - - [09/Mar/2023:05:07:43 +0630] "GET /eorm/script/login.js HTTP/1.1" 200 543
127.0.0.1 - - [09/Mar/2023:05:07:43 +0630] "GET /eorm/style/general_ui.css HTTP/1.1" 200 3049
127.0.0.1 - - [09/Mar/2023:05:07:43 +0630] "GET /eorm/script/jquery-git.min.js HTTP/1.1" 200 78763
